cd_cliente,nome_cliente,aquisição_cliente
32974,Rita,Social Media
32975,Rosa,Organic
32976,Cláudio,Facebook Ads - Instagram
32977,Luiz,Google Ads - Search
32978,André,Facebook Ads - Facebook
32979,Daniel,Google Ads - Search
32980,Alexandre,Organic
32981,Rafael,Facebook Ads - Instagram
32982,Antônio,Referral
32983,Marcelo,Direct
32984,Leandro,Google Ads - Search
32985,Eduardo,Organic
32986,Marcelo,Google Ads - Search
32987,Rafael,Direct
32988,Geraldo,Google Ads - Youtube
32989,Francisca,Organic
32990,Leandro,Organic
32991,Marcelo,Organic
32993,Rita,Direct
32994,Ana,Organic
32995,Jorge,Referral
32996,Patrícia,Direct
32997,Edson,Google Ads - Search
32998,Geraldo,Google Ads - Search
32999,Joaquim,Direct
33000,Mário,Facebook Ads - Facebook
33001,Sérgio,Organic
33002,Sebastiã,Facebook Ads - Instagram
33003,Rafael,Referral
33004,Fernando,Google Ads - Search
33005,Vera,Social Media
33006,Joaquim,Google Ads - Search
33007,Mário,Facebook Ads - Facebook
33008,Ana,Google Ads - Search
33009,Francisca,Direct
33010,Jorge,Direct
33011,Sebastiã,Organic
33012,Márci,Google Ads - Search
33013,Joaquim,Google Ads - Search
33014,Fabio,Referral
33015,Leandro,Google Ads - Search
33016,Patrícia,Google Ads - Youtube
33017,Patrícia,Google Ads - Search
33018,Jorge,Direct
33020,Francisco,Facebook Ads - Instagram
33021,Rodrigo,Direct
33022,Fernando,Google Ads - Search
33023,Luiz,Social Media
33024,Pedro,Organic
33026,Rafael,Organic
33027,Luciana,Google Ads - Youtube
33028,Daniel,Google Ads - Search
33029,Francisco,Google Ads - Search
33030,Manoel,Criteo Remarketing
33031,Fabio,Organic
33032,Ana,Direct
33033,Adriana,Direct
33035,Márci,Facebook Ads - Instagram
33036,Marcelo,Facebook Ads - Instagram
33038,Manoel,Google Ads - Youtube
33039,Ricardo,Google Ads - Search
33040,Paul,Organic
33041,Luis,Organic
33042,Luiz,Organic
33043,Márci,Organic
33044,Rosa,Direct
33045,Rodrigo,Organic
33046,Geraldo,Google Ads - Display
33047,Antônia,Facebook Ads - Facebook
33049,Geraldo,Social Media
33050,Raimunda,Facebook Ads - Facebook
33051,Terezinha,Facebook Ads - Facebook
33052,Ricardo,Referral
33053,Márci,Facebook Ads - Instagram
33054,Maria,Google Ads - Search
33055,Paul,Organic
33056,Alexandre,Facebook Ads - Facebook
33057,Márci,Direct
33058,Cláudio,Google Ads - Display
33059,Rafael,Referral
33060,Ana,Social Media
33061,Vera,Criteo Remarketing
33062,Marcelo,Direct
33064,Rodrigo,Direct
33065,Leandro,Google Ads - Youtube
33066,Raimunda,Organic
33067,Márci,Organic
33068,Sérgio,Organic
33069,Francisco,Organic
33070,André,Google Ads - Search
33071,Márci,Organic
33072,Antônia,Organic
33073,Luiz,Google Ads - Display
33075,Mário,Google Ads - Display
33076,Rodrigo,Google Ads - Search
33077,Alexandre,Facebook Ads - Facebook
33078,Alexandre,Google Ads - Search
33079,Marcos,Criteo Remarketing
33080,Raimundo,Google Ads - Youtube
33081,Marcos,Direct
33082,Edson,Facebook Ads - Facebook
33083,André,Referral
33086,João,Direct
33087,Josefa,Google Ads - Youtube
33088,Ricardo,Facebook Ads - Instagram
33089,Alexandre,Direct
33091,Francisca,Direct
33092,Sebastiã,Direct
33094,Marcelo,Google Ads - Display
33095,Pedro,Google Ads - Search
33096,Pedro,Google Ads - Display
33097,Benedito,Direct
33098,Márci,Google Ads - Search
33099,Marcos,Direct
33100,Leandro,Criteo Remarketing
33101,Fabio,Google Ads - Search
33103,Alexandre,Google Ads - Display
33104,Geraldo,Google Ads - Search
33105,Robert,Referral
33106,João,Referral
33107,Luciana,Facebook Ads - Instagram
33108,Raimundo,Direct
33110,Francisca,Organic
33112,Rodrigo,Google Ads - Search
33113,João,Organic
33114,Patrícia,Organic
33115,Adriana,Google Ads - Search
33116,Francisca,Google Ads - Youtube
33117,Raimundo,Organic
33118,Josefa,Facebook Ads - Instagram
33119,José,Organic
33120,Alexandre,Facebook Ads - Facebook
33121,Edson,Organic
33122,Luiz,Organic
33123,Rosa,Referral
33124,Joaquim,Criteo Remarketing
33125,Cláudio,Google Ads - Search
33126,Márci,Google Ads - Display
33127,Robert,Direct
33128,Fabio,Referral
33129,Josefa,Google Ads - Youtube
33130,Rita,Google Ads - Search
33131,Rodrigo,Google Ads - Search
33132,Sérgio,Facebook Ads - Instagram
33133,Maria,Facebook Ads - Facebook
33134,Daniel,Organic
33135,Fabio,Google Ads - Search
33136,Marcos,Referral
33138,Robert,Direct
33139,Pedro,Google Ads - Search
33140,José,Direct
33141,Raimundo,Google Ads - Search
33142,Adriana,Direct
33143,Joaquim,Direct
33145,Fabio,Organic
33146,Leandro,Direct
33147,Daniel,Referral
33148,Daniel,Google Ads - Youtube
33150,Marcelo,Direct
33151,Márci,Google Ads - Youtube
33152,Manoel,Facebook Ads - Instagram
33153,Antônio,Direct
33154,Rita,Direct
33155,Márci,Google Ads - Display
33156,Manoel,Direct
33157,Márci,Criteo Remarketing
33158,Eduardo,Organic
33159,Leandro,Google Ads - Display
33160,Luciana,Google Ads - Youtube
33161,Francisco,Google Ads - Search
33162,Raimunda,Criteo Remarketing
33163,Adriana,Google Ads - Search
33164,Edson,Direct
33165,Luciana,Google Ads - Youtube
33166,Paul,Social Media
33167,Luiz,Direct
33168,Patrícia,Direct
33170,Pedro,Google Ads - Display
33172,Luis,Criteo Remarketing
33174,Josefa,Social Media
33175,Mário,Organic
33176,André,Organic
33177,Vera,Direct
33178,Marcos,Referral
33179,Sônia,Organic
33181,Josefa,Google Ads - Youtube
33182,Patrícia,Google Ads - Search
33183,José,Google Ads - Search
33184,Pedro,Referral
33185,Sônia,Organic
33187,Rafael,Google Ads - Search
33188,Antônia,Direct
33189,Mário,Google Ads - Search
33190,Manoel,Referral
33191,José,Referral
33192,Raimunda,Organic
33194,Paul,Direct
33197,Marcos,Organic
33198,Marcos,Organic
33199,Francisca,Direct
33200,Raimundo,Direct
33201,Luiz,Google Ads - Search
33202,Antônio,Direct
33203,Benedito,Google Ads - Youtube
33204,Maria,Direct
33205,Adriana,Referral
33206,Sebastiã,Google Ads - Search
33207,Sandra,Direct
33208,Marcos,Organic
33209,Raimundo,Organic
33210,André,Referral
33211,Robert,Google Ads - Display
33212,Francisca,Facebook Ads - Facebook
33213,Raimundo,Direct
33214,Márci,Facebook Ads - Instagram
33215,Rita,Google Ads - Search
33216,Antônia,Google Ads - Display
33217,Eduardo,Direct
33218,Marcelo,Organic
33220,Sônia,Organic
33221,Sônia,Google Ads - Search
33222,Joaquim,Facebook Ads - Facebook
33223,Daniel,Direct
33224,Eduardo,Facebook Ads - Facebook
33225,Alexandre,Referral
33226,Raimunda,Organic
33227,José,Organic
33229,Sebastiã,Facebook Ads - Facebook
33230,Cláudio,Facebook Ads - Facebook
33231,Manoel,Google Ads - Display
33232,João,Social Media
33233,Rodrigo,Direct
33234,Luciana,Google Ads - Search
33235,Jorge,Google Ads - Search
33236,Carlos,Google Ads - Search
33237,Raimunda,Direct
33238,Alexandre,Google Ads - Youtube
33239,Marcos,Google Ads - Search
33240,Carlos,Organic
33241,Daniel,Organic
33242,Vera,Google Ads - Youtube
33243,Raimunda,Organic
33244,Rafael,Direct
33246,Sônia,Google Ads - Search
33247,Fernando,Organic
33248,Vera,Google Ads - Search
33249,Raimundo,Google Ads - Youtube
33250,Adriana,Organic
33251,Leandro,Organic
33253,Alexandre,Social Media
33254,Patrícia,Organic
33255,Antônio,Direct
33256,Cláudio,Google Ads - Youtube
33257,Sebastiã,Organic
33259,Marcos,Organic
33261,Luciana,Referral
33263,Robert,Social Media
33265,Sebastiã,Social Media
33266,Márci,Google Ads - Search
33267,Robert,Facebook Ads - Facebook
33268,André,Referral
33269,Rosa,Criteo Remarketing
33270,Sebastiã,Direct
33271,Pedro,Direct
33272,Edson,Criteo Remarketing
33273,Mário,Direct
33274,Luiz,Direct
33276,Patrícia,Google Ads - Display
33277,André,Facebook Ads - Instagram
33278,Francisca,Direct
33279,Eduardo,Direct
33280,Marcos,Social Media
33281,Raimunda,Organic
33283,Alexandre,Direct
33284,Paul,Social Media
33287,Geraldo,Direct
33288,Mário,Direct
33289,Sandra,Facebook Ads - Instagram
33290,Luiz,Google Ads - Search
33291,Rodrigo,Organic
33292,Fernando,Social Media
33293,Márci,Direct
33294,Carlos,Direct
33295,Manoel,Direct
33296,Paul,Direct
33297,Rita,Direct
33298,Antônio,Facebook Ads - Instagram
33299,Geraldo,Google Ads - Display
33300,Fabio,Organic
33301,Sandra,Referral
33302,Fernando,Direct
33303,Luis,Referral
33304,Marcos,Google Ads - Search
33307,Eduardo,Organic
33309,Rita,Google Ads - Display
33311,Jorge,Direct
33313,Sebastiã,Organic
33314,Vera,Direct
33315,Maria,Social Media
33316,Ricardo,Direct
33317,Manoel,Google Ads - Search
33318,Márci,Direct
33319,Marcos,Social Media
33321,Robert,Direct
33322,Sebastiã,Direct
33325,Mário,Direct
33326,Fabio,Google Ads - Youtube
33327,Sônia,Referral
33328,Patrícia,Direct
33329,Robert,Facebook Ads - Facebook
33330,Carlos,Direct
33331,Luciana,Organic
33332,Márci,Facebook Ads - Facebook
33333,Maria,Direct
33334,Leandro,Criteo Remarketing
33335,Joaquim,Google Ads - Search
33336,Luiz,Google Ads - Search
33337,Rodrigo,Organic
33339,Adriana,Facebook Ads - Facebook
33340,Sandra,Facebook Ads - Facebook
33341,Pedro,Direct
33342,João,Social Media
33343,Raimundo,Direct
33345,Marcelo,Facebook Ads - Facebook
33346,Eduardo,Google Ads - Search
33347,João,Organic
33348,Rodrigo,Direct
33349,Fabio,Referral
33350,Ana,Direct
33351,Joaquim,Direct
33355,Adriana,Social Media
33356,Patrícia,Facebook Ads - Facebook
33357,Adriana,Google Ads - Search
33358,Luiz,Direct
33359,Sônia,Google Ads - Search
33360,Joaquim,Organic
33361,Antônio,Google Ads - Display
33363,Antônio,Organic
33364,Paul,Direct
33365,Daniel,Direct
33366,Ana,Google Ads - Youtube
33367,Rita,Google Ads - Search
33369,Alexandre,Direct
33370,Sônia,Google Ads - Search
33371,Vera,Criteo Remarketing
33372,Alexandre,Direct
33373,Josefa,Direct
33374,Jorge,Organic
33375,Ricardo,Google Ads - Display
33376,Fernando,Direct
33379,Rafael,Facebook Ads - Facebook
33381,Joaquim,Google Ads - Search
33384,Robert,Google Ads - Search
33386,Sônia,Direct
33387,Mário,Direct
33388,Raimunda,Referral
33390,Sebastiã,Direct
33391,Josefa,Referral
33392,Sebastiã,Social Media
33393,Daniel,Organic
33394,Márci,Direct
33395,Carlos,Google Ads - Search
33396,Pedro,Organic
33397,João,Organic
33398,Raimundo,Direct
33399,Terezinha,Google Ads - Search
33401,Francisca,Direct
33402,Daniel,Organic
33404,Daniel,Direct
33405,Marcos,Organic
33406,José,Google Ads - Search
33407,Sônia,Organic
33408,Patrícia,Google Ads - Search
33409,Geraldo,Criteo Remarketing
33410,Raimunda,Criteo Remarketing
33411,Paul,Direct
33412,Ricardo,Google Ads - Display
33413,Francisca,Direct
33414,José,Criteo Remarketing
33415,Vera,Direct
33416,Francisco,Facebook Ads - Instagram
33417,Leandro,Social Media
33418,Ricardo,Organic
33419,Cláudio,Direct
33420,Paul,Direct
33421,Adriana,Organic
33422,Paul,Organic
33423,Maria,Referral
33425,Eduardo,Google Ads - Search
33426,Cláudio,Social Media
33427,Rita,Organic
33428,Fernando,Direct
33429,Robert,Direct
33431,Sebastiã,Google Ads - Search
33432,Francisca,Facebook Ads - Instagram
33434,Antônia,Google Ads - Search
33435,Antônia,Google Ads - Display
33436,Patrícia,Google Ads - Youtube
33439,Raimundo,Google Ads - Search
33440,Luciana,Direct
33441,Mário,Facebook Ads - Facebook
33442,Antônio,Direct
33443,André,Organic
33444,Sônia,Direct
33445,Joaquim,Organic
33446,Paul,Social Media
33448,Francisca,Google Ads - Search
33449,Joaquim,Organic
33451,João,Criteo Remarketing
33455,Fabio,Direct
33456,Luciana,Direct
33457,Raimunda,Organic
33458,Paul,Organic
33459,Vera,Facebook Ads - Facebook
33460,Francisca,Google Ads - Display
33461,Daniel,Criteo Remarketing
33462,Luciana,Criteo Remarketing
33464,Sônia,Social Media
33465,Daniel,Google Ads - Search
33466,Daniel,Social Media
33467,Pedro,Google Ads - Search
33468,Leandro,Direct
33469,Adriana,Google Ads - Search
33470,Francisca,Google Ads - Search
33472,Robert,Google Ads - Search
33473,Ana,Google Ads - Search
33475,Fabio,Organic
33476,Edson,Google Ads - Search
33478,Sônia,Facebook Ads - Facebook
33479,Pedro,Criteo Remarketing
33480,Patrícia,Google Ads - Search
33481,Cláudio,Organic
33483,Rosa,Direct
33484,Patrícia,Organic
33485,Maria,Organic
33486,Vera,Google Ads - Display
33487,Josefa,Google Ads - Search
33488,Rafael,Google Ads - Search
33489,Rafael,Criteo Remarketing
33490,Rosa,Social Media
33491,Sônia,Direct
33492,Adriana,Google Ads - Search
33493,Vera,Google Ads - Display
33494,Francisca,Criteo Remarketing
33495,Francisco,Organic
33496,Rafael,Google Ads - Search
33497,Rita,Direct
33498,Vera,Organic
33500,Raimundo,Direct
33501,Rodrigo,Organic
33503,Rosa,Social Media
33505,Maria,Google Ads - Youtube
33507,Daniel,Organic
33508,Geraldo,Facebook Ads - Instagram
33509,Marcos,Referral
33511,Luiz,Organic
33512,Leandro,Direct
33513,Luiz,Google Ads - Search
33514,Geraldo,Direct
33516,Rafael,Google Ads - Youtube
33517,Pedro,Google Ads - Display
33518,Patrícia,Criteo Remarketing
33519,Sônia,Social Media
33520,José,Facebook Ads - Facebook
33521,Marcelo,Google Ads - Youtube
33522,Raimunda,Facebook Ads - Facebook
33523,Carlos,Direct
33524,Rosa,Criteo Remarketing
33526,Joaquim,Direct
33528,Paul,Google Ads - Display
33530,Rosa,Criteo Remarketing
33533,Antônia,Organic
33534,Alexandre,Direct
33535,Rodrigo,Organic
33536,Josefa,Social Media
33537,Fabio,Direct
33538,João,Direct
33541,Francisca,Direct
33544,Ana,Criteo Remarketing
33545,Daniel,Organic
33546,Robert,Direct
33547,Sônia,Social Media
33548,Alexandre,Google Ads - Youtube
33549,Daniel,Organic
33550,Luciana,Referral
33551,Ricardo,Organic
33552,Manoel,Referral
33553,Mário,Direct
33554,Francisco,Direct
33555,Rosa,Direct
33556,Francisco,Direct
33557,Leandro,Referral
33558,Luiz,Direct
33560,Jorge,Direct
33561,Sebastiã,Referral
33562,Rita,Google Ads - Search
33563,Luciana,Organic
33565,Antônia,Social Media
33566,Jorge,Facebook Ads - Instagram
33568,Rodrigo,Facebook Ads - Instagram
33569,Edson,Referral
33570,Adriana,Criteo Remarketing
33571,Ricardo,Direct
33572,Rodrigo,Organic
33573,Sandra,Organic
33574,Terezinha,Google Ads - Display
33575,Benedito,Direct
33576,Luciana,Direct
33577,Sônia,Social Media
33579,Márci,Facebook Ads - Instagram
33580,Pedro,Organic
33582,Josefa,Google Ads - Search
33583,Marcos,Direct
33584,Sebastiã,Google Ads - Search
33585,Jorge,Facebook Ads - Instagram
33586,Antônia,Facebook Ads - Instagram
33587,Márci,Facebook Ads - Instagram
33588,José,Google Ads - Search
33589,Sônia,Google Ads - Youtube
33590,Cláudio,Direct
33591,Edson,Direct
33592,Ana,Organic
33593,Rodrigo,Google Ads - Search
33594,Raimundo,Google Ads - Search
33595,Manoel,Google Ads - Youtube
33596,Adriana,Google Ads - Search
33597,José,Google Ads - Search
33598,Daniel,Google Ads - Search
33599,Paul,Facebook Ads - Instagram
33601,Marcelo,Direct
33602,Marcelo,Google Ads - Youtube
33603,Mário,Direct
33604,Francisca,Criteo Remarketing
33605,Fernando,Criteo Remarketing
33607,Luciana,Direct
33608,Márci,Direct
33609,Adriana,Referral
33610,Terezinha,Google Ads - Search
33611,Robert,Direct
33612,Daniel,Direct
33613,João,Google Ads - Display
33614,Márci,Google Ads - Youtube
33615,Robert,Direct
33616,Rosa,Facebook Ads - Instagram
33617,José,Criteo Remarketing
33618,Fabio,Facebook Ads - Facebook
33619,Cláudio,Direct
33620,Joaquim,Google Ads - Search
33622,Daniel,Direct
33623,Fernando,Google Ads - Display
33624,Raimundo,Organic
33625,Joaquim,Direct
33626,Jorge,Google Ads - Search
33628,Josefa,Criteo Remarketing
33630,Maria,Google Ads - Search
33631,Francisco,Organic
33633,Josefa,Direct
33634,Ricardo,Google Ads - Search
33635,Rodrigo,Direct
33636,Rafael,Facebook Ads - Facebook
33637,Josefa,Criteo Remarketing
33639,Márci,Organic
33640,Carlos,Organic
33642,Cláudio,Direct
33644,Rosa,Organic
33645,Patrícia,Referral
33646,Sônia,Google Ads - Search
33647,Fernando,Google Ads - Search
33648,Daniel,Organic
33651,Josefa,Direct
33652,Francisca,Google Ads - Search
33653,Eduardo,Referral
33654,Rita,Organic
33655,Márci,Google Ads - Youtube
33656,Carlos,Referral
33657,Sandra,Organic
33658,Sandra,Google Ads - Search
33660,Edson,Google Ads - Search
33661,Fabio,Facebook Ads - Instagram
33662,Mário,Organic
33663,Joaquim,Google Ads - Display
33664,Rodrigo,Organic
33665,Márci,Direct
33667,Francisca,Facebook Ads - Instagram
33668,Jorge,Direct
33669,Sérgio,Facebook Ads - Instagram
33670,Vera,Direct
33673,Edson,Google Ads - Search
33674,Raimundo,Organic
33675,Robert,Organic
33676,Francisca,Organic
33677,Rafael,Direct
33678,Cláudio,Social Media
33679,José,Criteo Remarketing
33681,Rodrigo,Direct
33682,Antônio,Referral
33683,Francisco,Google Ads - Search
33684,Luis,Direct
33685,Jorge,Google Ads - Search
33686,Eduardo,Facebook Ads - Instagram
33687,Eduardo,Google Ads - Youtube
33688,Adriana,Facebook Ads - Facebook
33689,Sebastiã,Facebook Ads - Instagram
33690,Raimundo,Organic
33691,Sérgio,Organic
33692,Josefa,Organic
33693,Robert,Organic
33695,Daniel,Google Ads - Youtube
33696,Joaquim,Facebook Ads - Instagram
33697,Rosa,Organic
33698,Luis,Facebook Ads - Facebook
33700,Luiz,Direct
33702,Vera,Organic
33703,Manoel,Facebook Ads - Instagram
33704,Sônia,Google Ads - Youtube
33705,Ana,Facebook Ads - Instagram
33706,Adriana,Facebook Ads - Facebook
33707,Raimundo,Direct
33708,Edson,Organic
33709,Benedito,Google Ads - Display
33710,Terezinha,Organic
33712,Fernando,Criteo Remarketing
33715,Raimunda,Facebook Ads - Facebook
33717,Adriana,Google Ads - Search
33718,Terezinha,Google Ads - Search
33720,Cláudio,Organic
33721,Manoel,Organic
33722,José,Organic
33723,Sandra,Google Ads - Search
33724,Alexandre,Social Media
33726,Márci,Facebook Ads - Instagram
33727,Maria,Google Ads - Youtube
33728,Robert,Social Media
33730,Jorge,Direct
33731,Leandro,Organic
33732,Fabio,Social Media
33733,Terezinha,Google Ads - Display
33734,Marcos,Organic
33735,Ana,Organic
33736,Francisca,Direct
33738,Vera,Direct
33739,Márci,Direct
33740,Luis,Direct
33741,Manoel,Organic
33742,Eduardo,Google Ads - Search
